transcript_id_1	transcript_type	known_or_novel	gene_id	class_code
TCONS_00090102	protein_coding	novel	no_gene_id	u
TCONS_00090145	protein_coding	novel	no_gene_id	u
TCONS_00090291	protein_coding	novel	no_gene_id	u
TCONS_00090327	protein_coding	novel	no_gene_id	u
TCONS_00090686	protein_coding	novel	no_gene_id	u
TCONS_00090861	protein_coding	novel	no_gene_id	u
TCONS_00091015	protein_coding	novel	no_gene_id	u
TCONS_00091153	protein_coding	novel	no_gene_id	u
TCONS_00091157	protein_coding	novel	no_gene_id	u
TCONS_00091417	protein_coding	novel	no_gene_id	u
TCONS_00091786	protein_coding	novel	no_gene_id	u
TCONS_00093750	protein_coding	novel	no_gene_id	u
TCONS_00093774	protein_coding	novel	no_gene_id	u
TCONS_00094281	protein_coding	novel	no_gene_id	u
TCONS_00094530	protein_coding	novel	no_gene_id	u
TCONS_00096106	protein_coding	novel	no_gene_id	u
TCONS_00097257	protein_coding	novel	no_gene_id	u
TCONS_00097478	protein_coding	novel	no_gene_id	u
TCONS_00097593	protein_coding	novel	no_gene_id	u
TCONS_00097615	protein_coding	novel	no_gene_id	u
TCONS_00097929	protein_coding	novel	no_gene_id	u
TCONS_00098245	protein_coding	novel	no_gene_id	u
TCONS_00098319	protein_coding	novel	no_gene_id	u
TCONS_00098322	protein_coding	novel	no_gene_id	u
TCONS_00098341	protein_coding	novel	no_gene_id	u
TCONS_00098389	protein_coding	novel	no_gene_id	u
TCONS_00098629	protein_coding	novel	no_gene_id	u
TCONS_00099034	protein_coding	novel	no_gene_id	u
TCONS_00099101	protein_coding	novel	no_gene_id	u
TCONS_00099493	protein_coding	novel	no_gene_id	u
TCONS_00099494	protein_coding	novel	no_gene_id	u
TCONS_00100091	protein_coding	novel	no_gene_id	u
TCONS_00100209	protein_coding	novel	no_gene_id	u
TCONS_00100634	protein_coding	novel	no_gene_id	u
TCONS_00101518	protein_coding	novel	no_gene_id	u
TCONS_00101811	protein_coding	novel	no_gene_id	u
TCONS_00101972	protein_coding	novel	no_gene_id	u
TCONS_00103070	protein_coding	novel	no_gene_id	u
TCONS_00103153	protein_coding	novel	no_gene_id	u
TCONS_00103173	protein_coding	novel	no_gene_id	u
TCONS_00103431	protein_coding	novel	no_gene_id	u
TCONS_00103438	protein_coding	novel	no_gene_id	u
TCONS_00103604	protein_coding	novel	no_gene_id	u
TCONS_00103938	protein_coding	novel	no_gene_id	u
TCONS_00103940	protein_coding	novel	no_gene_id	u
TCONS_00103941	protein_coding	novel	no_gene_id	u
TCONS_00104099	protein_coding	novel	no_gene_id	u
TCONS_00104362	protein_coding	novel	no_gene_id	u
TCONS_00104363	protein_coding	novel	no_gene_id	u
TCONS_00104372	protein_coding	novel	no_gene_id	u
TCONS_00104651	protein_coding	novel	no_gene_id	u
TCONS_00104729	protein_coding	novel	no_gene_id	u
TCONS_00104851	protein_coding	novel	no_gene_id	u
TCONS_00105041	protein_coding	novel	no_gene_id	u
TCONS_00105773	protein_coding	novel	no_gene_id	u
TCONS_00106951	protein_coding	novel	no_gene_id	u
TCONS_00108094	protein_coding	novel	no_gene_id	u
TCONS_00108258	protein_coding	novel	no_gene_id	u
TCONS_00108601	protein_coding	novel	no_gene_id	u
TCONS_00108699	protein_coding	novel	no_gene_id	u
TCONS_00108800	protein_coding	novel	no_gene_id	u
TCONS_00109168	protein_coding	novel	no_gene_id	u
TCONS_00109571	protein_coding	novel	no_gene_id	u
TCONS_00109591	protein_coding	novel	no_gene_id	u
TCONS_00110315	protein_coding	novel	no_gene_id	u
TCONS_00110701	protein_coding	novel	no_gene_id	u
TCONS_00111589	protein_coding	novel	no_gene_id	u
TCONS_00113516	protein_coding	novel	no_gene_id	u
TCONS_00113980	protein_coding	novel	no_gene_id	u
TCONS_00114042	protein_coding	novel	no_gene_id	u
TCONS_00114629	protein_coding	novel	no_gene_id	u
TCONS_00114633	protein_coding	novel	no_gene_id	u
TCONS_00114727	protein_coding	novel	no_gene_id	u
TCONS_00114828	protein_coding	novel	no_gene_id	u
TCONS_00114888	protein_coding	novel	no_gene_id	u
TCONS_00115004	protein_coding	novel	no_gene_id	u
TCONS_00115069	protein_coding	novel	no_gene_id	u
TCONS_00115426	protein_coding	novel	no_gene_id	u
TCONS_00115427	protein_coding	novel	no_gene_id	u
TCONS_00115535	protein_coding	novel	no_gene_id	u
TCONS_00115536	protein_coding	novel	no_gene_id	u
TCONS_00115628	protein_coding	novel	no_gene_id	u
TCONS_00115674	protein_coding	novel	no_gene_id	u
TCONS_00116218	protein_coding	novel	no_gene_id	u
TCONS_00116234	protein_coding	novel	no_gene_id	u
TCONS_00118271	protein_coding	novel	no_gene_id	u
TCONS_00119493	protein_coding	novel	no_gene_id	u
TCONS_00120388	protein_coding	novel	no_gene_id	u
TCONS_00124477	protein_coding	novel	no_gene_id	u
TCONS_00124503	protein_coding	novel	no_gene_id	u
TCONS_00124690	protein_coding	novel	no_gene_id	u
TCONS_00124941	protein_coding	novel	no_gene_id	u
TCONS_00125188	protein_coding	novel	no_gene_id	u
TCONS_00125417	protein_coding	novel	no_gene_id	u
TCONS_00125418	protein_coding	novel	no_gene_id	u
TCONS_00125753	protein_coding	novel	no_gene_id	u
TCONS_00125934	protein_coding	novel	no_gene_id	u
TCONS_00125978	protein_coding	novel	no_gene_id	u
TCONS_00126516	protein_coding	novel	no_gene_id	u
TCONS_00127017	protein_coding	novel	no_gene_id	u
TCONS_00127455	protein_coding	novel	no_gene_id	u
TCONS_00127485	protein_coding	novel	no_gene_id	u
TCONS_00127954	protein_coding	novel	no_gene_id	u
TCONS_00127967	protein_coding	novel	no_gene_id	u
TCONS_00127971	protein_coding	novel	no_gene_id	u
TCONS_00129649	protein_coding	novel	no_gene_id	u
TCONS_00130001	protein_coding	novel	no_gene_id	u
TCONS_00130310	protein_coding	novel	no_gene_id	u
TCONS_00130395	protein_coding	novel	no_gene_id	u
TCONS_00130414	protein_coding	novel	no_gene_id	u
TCONS_00130423	protein_coding	novel	no_gene_id	u
TCONS_00130679	protein_coding	novel	no_gene_id	u
TCONS_00130954	protein_coding	novel	no_gene_id	u
TCONS_00131139	protein_coding	novel	no_gene_id	u
TCONS_00131141	protein_coding	novel	no_gene_id	u
TCONS_00131793	protein_coding	novel	no_gene_id	u
TCONS_00132998	protein_coding	novel	no_gene_id	u
TCONS_00133163	protein_coding	novel	no_gene_id	u
TCONS_00133675	protein_coding	novel	no_gene_id	u
TCONS_00133797	protein_coding	novel	no_gene_id	u
TCONS_00134250	protein_coding	novel	no_gene_id	u
TCONS_00134268	protein_coding	novel	no_gene_id	u
TCONS_00134269	protein_coding	novel	no_gene_id	u
TCONS_00134270	protein_coding	novel	no_gene_id	u
TCONS_00134271	protein_coding	novel	no_gene_id	u
TCONS_00134307	protein_coding	novel	no_gene_id	u
TCONS_00134325	protein_coding	novel	no_gene_id	u
TCONS_00134345	protein_coding	novel	no_gene_id	u
TCONS_00134379	protein_coding	novel	no_gene_id	u
TCONS_00134393	protein_coding	novel	no_gene_id	u
TCONS_00134421	protein_coding	novel	no_gene_id	u
TCONS_00134507	protein_coding	novel	no_gene_id	u
TCONS_00134547	protein_coding	novel	no_gene_id	u
TCONS_00134551	protein_coding	novel	no_gene_id	u
TCONS_00135646	protein_coding	novel	no_gene_id	u
TCONS_00135781	protein_coding	novel	no_gene_id	u
TCONS_00135784	protein_coding	novel	no_gene_id	u
TCONS_00135831	protein_coding	novel	no_gene_id	u
TCONS_00136563	protein_coding	novel	no_gene_id	u
TCONS_00136954	protein_coding	novel	no_gene_id	u
TCONS_00137216	protein_coding	novel	no_gene_id	u
TCONS_00137231	protein_coding	novel	no_gene_id	u
TCONS_00137385	protein_coding	novel	no_gene_id	u
TCONS_00137408	protein_coding	novel	no_gene_id	u
TCONS_00137409	protein_coding	novel	no_gene_id	u
TCONS_00137454	protein_coding	novel	no_gene_id	u
TCONS_00137459	protein_coding	novel	no_gene_id	u
TCONS_00138043	protein_coding	novel	no_gene_id	u
TCONS_00138203	protein_coding	novel	no_gene_id	u
TCONS_00138228	protein_coding	novel	no_gene_id	u
TCONS_00138320	protein_coding	novel	no_gene_id	u
TCONS_00138373	protein_coding	novel	no_gene_id	u
TCONS_00138415	protein_coding	novel	no_gene_id	u
TCONS_00138417	protein_coding	novel	no_gene_id	u
TCONS_00138418	protein_coding	novel	no_gene_id	u
TCONS_00138419	protein_coding	novel	no_gene_id	u
TCONS_00138423	protein_coding	novel	no_gene_id	u
TCONS_00138430	protein_coding	novel	no_gene_id	u
TCONS_00138443	protein_coding	novel	no_gene_id	u
TCONS_00138462	protein_coding	novel	no_gene_id	u
TCONS_00138464	protein_coding	novel	no_gene_id	u
TCONS_00138468	protein_coding	novel	no_gene_id	u
TCONS_00138469	protein_coding	novel	no_gene_id	u
TCONS_00138495	protein_coding	novel	no_gene_id	u
TCONS_00138506	protein_coding	novel	no_gene_id	u
TCONS_00138514	protein_coding	novel	no_gene_id	u
TCONS_00138517	protein_coding	novel	no_gene_id	u
TCONS_00138529	protein_coding	novel	no_gene_id	u
TCONS_00138533	protein_coding	novel	no_gene_id	u
TCONS_00138537	protein_coding	novel	no_gene_id	u
TCONS_00138554	protein_coding	novel	no_gene_id	u
TCONS_00138559	protein_coding	novel	no_gene_id	u
TCONS_00138865	protein_coding	novel	no_gene_id	u
TCONS_00138978	protein_coding	novel	no_gene_id	u
TCONS_00139177	protein_coding	novel	no_gene_id	u
TCONS_00139178	protein_coding	novel	no_gene_id	u
TCONS_00139325	protein_coding	novel	no_gene_id	u
TCONS_00139356	protein_coding	novel	no_gene_id	u
TCONS_00139360	protein_coding	novel	no_gene_id	u
TCONS_00139368	protein_coding	novel	no_gene_id	u
TCONS_00139395	protein_coding	novel	no_gene_id	u
TCONS_00139396	protein_coding	novel	no_gene_id	u
TCONS_00139397	protein_coding	novel	no_gene_id	u
TCONS_00139400	protein_coding	novel	no_gene_id	u
TCONS_00139402	protein_coding	novel	no_gene_id	u
TCONS_00139465	protein_coding	novel	no_gene_id	u
TCONS_00139603	protein_coding	novel	no_gene_id	u
TCONS_00139667	protein_coding	novel	no_gene_id	u
TCONS_00139676	protein_coding	novel	no_gene_id	u
TCONS_00139698	protein_coding	novel	no_gene_id	u
TCONS_00139863	protein_coding	novel	no_gene_id	u
TCONS_00139968	protein_coding	novel	no_gene_id	u
TCONS_00140030	protein_coding	novel	no_gene_id	u
TCONS_00140032	protein_coding	novel	no_gene_id	u
TCONS_00140033	protein_coding	novel	no_gene_id	u
TCONS_00140202	protein_coding	novel	no_gene_id	u
TCONS_00140316	protein_coding	novel	no_gene_id	u
TCONS_00140319	protein_coding	novel	no_gene_id	u
TCONS_00140323	protein_coding	novel	no_gene_id	u
TCONS_00140324	protein_coding	novel	no_gene_id	u
TCONS_00140325	protein_coding	novel	no_gene_id	u
TCONS_00140336	protein_coding	novel	no_gene_id	u
TCONS_00140337	protein_coding	novel	no_gene_id	u
TCONS_00140338	protein_coding	novel	no_gene_id	u
TCONS_00140339	protein_coding	novel	no_gene_id	u
TCONS_00140340	protein_coding	novel	no_gene_id	u
TCONS_00140341	protein_coding	novel	no_gene_id	u
TCONS_00140347	protein_coding	novel	no_gene_id	u
TCONS_00140349	protein_coding	novel	no_gene_id	u
TCONS_00140357	protein_coding	novel	no_gene_id	u
TCONS_00140358	protein_coding	novel	no_gene_id	u
TCONS_00140359	protein_coding	novel	no_gene_id	u
TCONS_00140364	protein_coding	novel	no_gene_id	u
TCONS_00140371	protein_coding	novel	no_gene_id	u
TCONS_00140380	protein_coding	novel	no_gene_id	u
TCONS_00140389	protein_coding	novel	no_gene_id	u
TCONS_00140398	protein_coding	novel	no_gene_id	u
TCONS_00140404	protein_coding	novel	no_gene_id	u
TCONS_00140461	protein_coding	novel	no_gene_id	u
TCONS_00140899	protein_coding	novel	no_gene_id	u
TCONS_00140902	protein_coding	novel	no_gene_id	u
TCONS_00140903	protein_coding	novel	no_gene_id	u
TCONS_00140915	protein_coding	novel	no_gene_id	u
TCONS_00140920	protein_coding	novel	no_gene_id	u
TCONS_00141051	protein_coding	novel	no_gene_id	u
TCONS_00141052	protein_coding	novel	no_gene_id	u
TCONS_00141056	protein_coding	novel	no_gene_id	u
TCONS_00141067	protein_coding	novel	no_gene_id	u
TCONS_00141111	protein_coding	novel	no_gene_id	u
TCONS_00141253	protein_coding	novel	no_gene_id	u
TCONS_00141333	protein_coding	novel	no_gene_id	u
TCONS_00141771	protein_coding	novel	no_gene_id	u
TCONS_00141859	protein_coding	novel	no_gene_id	u
TCONS_00141865	protein_coding	novel	no_gene_id	u
TCONS_00141866	protein_coding	novel	no_gene_id	u
TCONS_00141867	protein_coding	novel	no_gene_id	u
TCONS_00141868	protein_coding	novel	no_gene_id	u
TCONS_00141875	protein_coding	novel	no_gene_id	u
TCONS_00141896	protein_coding	novel	no_gene_id	u
TCONS_00141897	protein_coding	novel	no_gene_id	u
TCONS_00142162	protein_coding	novel	no_gene_id	u
TCONS_00142171	protein_coding	novel	no_gene_id	u
TCONS_00142191	protein_coding	novel	no_gene_id	u
TCONS_00142452	protein_coding	novel	no_gene_id	u
TCONS_00142459	protein_coding	novel	no_gene_id	u
TCONS_00142464	protein_coding	novel	no_gene_id	u
TCONS_00142470	protein_coding	novel	no_gene_id	u
TCONS_00142471	protein_coding	novel	no_gene_id	u
TCONS_00142475	protein_coding	novel	no_gene_id	u
TCONS_00142527	protein_coding	novel	no_gene_id	u
TCONS_00142530	protein_coding	novel	no_gene_id	u
TCONS_00142662	protein_coding	novel	no_gene_id	u
TCONS_00142670	protein_coding	novel	no_gene_id	u
TCONS_00142673	protein_coding	novel	no_gene_id	u
TCONS_00142686	protein_coding	novel	no_gene_id	u
TCONS_00142863	protein_coding	novel	no_gene_id	u
TCONS_00142885	protein_coding	novel	no_gene_id	u
TCONS_00142969	protein_coding	novel	no_gene_id	u
TCONS_00143308	protein_coding	novel	no_gene_id	u
TCONS_00143316	protein_coding	novel	no_gene_id	u
TCONS_00143441	protein_coding	novel	no_gene_id	u
TCONS_00143443	protein_coding	novel	no_gene_id	u
TCONS_00143449	protein_coding	novel	no_gene_id	u
TCONS_00143450	protein_coding	novel	no_gene_id	u
TCONS_00143453	protein_coding	novel	no_gene_id	u
TCONS_00143456	protein_coding	novel	no_gene_id	u
TCONS_00143676	protein_coding	novel	no_gene_id	u
TCONS_00143754	protein_coding	novel	no_gene_id	u
TCONS_00143801	protein_coding	novel	no_gene_id	u
TCONS_00143886	protein_coding	novel	no_gene_id	u
TCONS_00143889	protein_coding	novel	no_gene_id	u
TCONS_00143902	protein_coding	novel	no_gene_id	u
TCONS_00143911	protein_coding	novel	no_gene_id	u
TCONS_00143964	protein_coding	novel	no_gene_id	u
TCONS_00144080	protein_coding	novel	no_gene_id	u
TCONS_00144207	protein_coding	novel	no_gene_id	u
TCONS_00144208	protein_coding	novel	no_gene_id	u
TCONS_00144249	protein_coding	novel	no_gene_id	u
TCONS_00144256	protein_coding	novel	no_gene_id	u
TCONS_00144283	protein_coding	novel	no_gene_id	u
TCONS_00144295	protein_coding	novel	no_gene_id	u
TCONS_00144296	protein_coding	novel	no_gene_id	u
TCONS_00144347	protein_coding	novel	no_gene_id	u
TCONS_00144350	protein_coding	novel	no_gene_id	u
TCONS_00144383	protein_coding	novel	no_gene_id	u
TCONS_00144385	protein_coding	novel	no_gene_id	u
TCONS_00144386	protein_coding	novel	no_gene_id	u
TCONS_00144390	protein_coding	novel	no_gene_id	u
TCONS_00144394	protein_coding	novel	no_gene_id	u
TCONS_00144398	protein_coding	novel	no_gene_id	u
TCONS_00144459	protein_coding	novel	no_gene_id	u
TCONS_00144551	protein_coding	novel	no_gene_id	u
TCONS_00144638	protein_coding	novel	no_gene_id	u
TCONS_00144751	protein_coding	novel	no_gene_id	u
TCONS_00144771	protein_coding	novel	no_gene_id	u
TCONS_00144780	protein_coding	novel	no_gene_id	u
TCONS_00144806	protein_coding	novel	no_gene_id	u
TCONS_00144890	protein_coding	novel	no_gene_id	u
TCONS_00144921	protein_coding	novel	no_gene_id	u
TCONS_00145121	protein_coding	novel	no_gene_id	u
TCONS_00145159	protein_coding	novel	no_gene_id	u
TCONS_00145242	protein_coding	novel	no_gene_id	u
TCONS_00145291	protein_coding	novel	no_gene_id	u
TCONS_00145300	protein_coding	novel	no_gene_id	u
TCONS_00145312	protein_coding	novel	no_gene_id	u
TCONS_00145375	protein_coding	novel	no_gene_id	u
TCONS_00145450	protein_coding	novel	no_gene_id	u
TCONS_00145618	protein_coding	novel	no_gene_id	u
TCONS_00145629	protein_coding	novel	no_gene_id	u
TCONS_00145659	protein_coding	novel	no_gene_id	u
TCONS_00145744	protein_coding	novel	no_gene_id	u
TCONS_00145789	protein_coding	novel	no_gene_id	u
TCONS_00145824	protein_coding	novel	no_gene_id	u
TCONS_00145849	protein_coding	novel	no_gene_id	u
TCONS_00145883	protein_coding	novel	no_gene_id	u
TCONS_00145916	protein_coding	novel	no_gene_id	u
TCONS_00145934	protein_coding	novel	no_gene_id	u
TCONS_00145979	protein_coding	novel	no_gene_id	u
TCONS_00146202	protein_coding	novel	no_gene_id	u
TCONS_00146213	protein_coding	novel	no_gene_id	u
TCONS_00146214	protein_coding	novel	no_gene_id	u
TCONS_00146228	protein_coding	novel	no_gene_id	u
TCONS_00146231	protein_coding	novel	no_gene_id	u
TCONS_00146331	protein_coding	novel	no_gene_id	u
TCONS_00146357	protein_coding	novel	no_gene_id	u
TCONS_00146547	protein_coding	novel	no_gene_id	u
TCONS_00146548	protein_coding	novel	no_gene_id	u
TCONS_00146549	protein_coding	novel	no_gene_id	u
TCONS_00146550	protein_coding	novel	no_gene_id	u
TCONS_00146579	protein_coding	novel	no_gene_id	u
TCONS_00146624	protein_coding	novel	no_gene_id	u
TCONS_00146626	protein_coding	novel	no_gene_id	u
TCONS_00146700	protein_coding	novel	no_gene_id	u
TCONS_00146704	protein_coding	novel	no_gene_id	u
TCONS_00146774	protein_coding	novel	no_gene_id	u
TCONS_00146787	protein_coding	novel	no_gene_id	u
TCONS_00146789	protein_coding	novel	no_gene_id	u
TCONS_00146790	protein_coding	novel	no_gene_id	u
TCONS_00146792	protein_coding	novel	no_gene_id	u
TCONS_00146811	protein_coding	novel	no_gene_id	u
TCONS_00146867	protein_coding	novel	no_gene_id	u
TCONS_00146897	protein_coding	novel	no_gene_id	u
TCONS_00146953	protein_coding	novel	no_gene_id	u
TCONS_00147049	protein_coding	novel	no_gene_id	u
TCONS_00147110	protein_coding	novel	no_gene_id	u
TCONS_00147122	protein_coding	novel	no_gene_id	u
TCONS_00147140	protein_coding	novel	no_gene_id	u
TCONS_00147141	protein_coding	novel	no_gene_id	u
TCONS_00147229	protein_coding	novel	no_gene_id	u
TCONS_00001626	protein_coding	novel	no_gene_id	u
TCONS_00006869	protein_coding	novel	no_gene_id	u
TCONS_00002433	protein_coding	novel	no_gene_id	u
TCONS_00008340	protein_coding	novel	no_gene_id	u
TCONS_00008341	protein_coding	novel	no_gene_id	u
TCONS_00009653	protein_coding	novel	no_gene_id	u
TCONS_00013340	protein_coding	novel	no_gene_id	u
TCONS_00014242	protein_coding	novel	no_gene_id	u
TCONS_00016803	protein_coding	novel	no_gene_id	u
TCONS_00018646	protein_coding	novel	no_gene_id	u
TCONS_00024732	protein_coding	novel	no_gene_id	u
TCONS_00018952	protein_coding	novel	no_gene_id	u
TCONS_00020376	protein_coding	novel	no_gene_id	u
TCONS_00024613	protein_coding	novel	no_gene_id	u
TCONS_00027068	protein_coding	novel	no_gene_id	u
TCONS_00027375	protein_coding	novel	no_gene_id	u
TCONS_00027641	protein_coding	novel	no_gene_id	u
TCONS_00033864	protein_coding	novel	no_gene_id	u
TCONS_00038365	protein_coding	novel	no_gene_id	u
TCONS_00039878	protein_coding	novel	no_gene_id	u
TCONS_00041286	protein_coding	novel	no_gene_id	u
TCONS_00049773	protein_coding	novel	no_gene_id	u
TCONS_00049275	protein_coding	novel	no_gene_id	u
TCONS_00055304	protein_coding	novel	no_gene_id	u
TCONS_00057188	protein_coding	novel	no_gene_id	u
TCONS_00057646	protein_coding	novel	no_gene_id	u
TCONS_00068398	protein_coding	novel	no_gene_id	u
TCONS_00068540	protein_coding	novel	no_gene_id	u
TCONS_00067752	protein_coding	novel	no_gene_id	u
TCONS_00074521	protein_coding	novel	no_gene_id	u
TCONS_00074120	protein_coding	novel	no_gene_id	u
TCONS_00075535	protein_coding	novel	no_gene_id	u
TCONS_00083428	protein_coding	novel	no_gene_id	u
TCONS_00085049	protein_coding	novel	no_gene_id	u
TCONS_00092103	protein_coding	novel	no_gene_id	u
TCONS_00091599	protein_coding	novel	no_gene_id	u
TCONS_00089913	protein_coding	novel	no_gene_id	u
TCONS_00090334	protein_coding	novel	no_gene_id	u
TCONS_00090337	protein_coding	novel	no_gene_id	u
TCONS_00092301	protein_coding	novel	no_gene_id	u
TCONS_00097598	protein_coding	novel	no_gene_id	u
TCONS_00098420	protein_coding	novel	no_gene_id	u
TCONS_00104344	protein_coding	novel	no_gene_id	u
TCONS_00113515	protein_coding	novel	no_gene_id	u
TCONS_00118218	protein_coding	novel	no_gene_id	u
TCONS_00118540	protein_coding	novel	no_gene_id	u
TCONS_00116341	protein_coding	novel	no_gene_id	u
TCONS_00114865	protein_coding	novel	no_gene_id	u
TCONS_00123921	protein_coding	novel	no_gene_id	u
TCONS_00124316	protein_coding	novel	no_gene_id	u
TCONS_00129540	protein_coding	novel	no_gene_id	u
TCONS_00131526	protein_coding	novel	no_gene_id	u
TCONS_00132716	protein_coding	novel	no_gene_id	u
